EIN,NAME,STREET,CITY,ZIP,ACTIVITY,NTEE_CD,REVENUE_AMT
464143070,PRAISE AND WORSHIP LUTHERAN CHURCH,PO BOX 2476,BRANSON WEST,65737-2476,1029000,,
464158594,RIVERSIDE AG,10994 HISTORIC HWY 165 STE E,HOLLISTER,65672-5606,1002029,,
464248518,MODERN WOODMEN OF AMERICA,107 W ALDERSGATE DR STE 12,NIXA,65714-7664,211902602,,0.0
464345734,MISSOURI NATIONAL EDCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,,0.0
464467997,URBAN CHURCH,1112 LAKESHORE DR,SAINT CHARLES,63303-2113,1002029,,
464551881,RIVER MARKET COMMUNITY CHURCH,PO BOX 411662,KANSAS CITY,64141-1662,1059349,,
464717326,NIXA ORGANIC CHURCH OF THE NAZARENE,574 S CANTERBURY LN,NIXA,65714-7128,1000000,,
464925164,STRAFFORD CHURCH OF THE NAZARENE,102 W NIXON DR,STRAFFORD,65757-8667,1000000,,
464982003,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,,0.0
465006099,AMVETS,PO BOX 901,ROCKAWAY BCH,65740-0901,907000000,,0.0
465024056,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,,0.0
465133641,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,,0.0
465192389,SOUTH SUDANESE CONGREGATION,302 S 10TH ST,SAINT JOSEPH,64501-2724,1000000,,0.0
465287307,ANNUNCIATION OF THE VIRGIN MARY ORTHODOX CHRISTIAN MISSION,14020 PRIVATE DRIVE 2083,SAINT JAMES,65559-7818,1000000,,
465349303,VIETNAM VETERANS OF AMERICA INC,PO BOX 632,BRANSON,65615-0632,907000000,,0.0
465396935,TRUE HOPE MINISTRIES OF AMERICA,3247 N DELAWARE AVE,SPRINGFIELD,65803-4403,1000000,,
465425829,GLORIA ELLIOTT MINISTRIES,183 STILLWOOD DR,BRANSON,65616-7503,1029000,,
465496938,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,,0.0
465556304,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,,0.0
465601188,REAL LIFE CHRISTIAN MINISTRIES,6821 VERMONT AVE,RAYTOWN,64133-6142,1002029,,
465701967,FAITH COMMUNITY CHURCH OF THE OZARKS INC,3534 E SUNSHINE ST,SPRINGFIELD,65809-2813,1000000,,
465723758,TRADERS CHURCH OF THE NAZARENE,420 S MAIN ST,JOPLIN,64801-2690,1000000,,0.0
465755449,PROMISE CHURCH,PO BOX 77,CARTHAGE,64836-0077,1002029,,
466029223,SSM HEALTH CARE CORPORATION,10101 WOODFIELD LN,SAINT LOUIS,63132-2946,1030150,E210,573744281.0
467525709,ST MARON MARONITE CATHOLIC CHURCH-MINNEAPOLIS REAL ESTATE TR,1021 S 10TH ST,SAINT LOUIS,63104-3518,31150120,,
470554562,FIRST CHURCH OF GOD,501 N CATALPA ST,DEXTER,63841-1613,1268000,,
470677550,LEONARD REIMER MINISTRIES INC,632 WININGER RD,HIGHLANDVILLE,65669-0000,1029000,,
470713954,SOCIETY OF SAINT PIUS X OMAHA NEBRASKA,2918 TRACY AVE,KANSAS CITY,64109-1529,1029000,,
470936779,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,,0.0
470943300,AMERICAN LEGION AUXILIARY,PO BOX 175,CNCPTON JCT,64434-0175,319907000,,0.0
470951752,FIRST CHURCH OF THE NAZARENE,PO BOX 578,MOUNT VERNON,65712-0578,1000000,,
471060036,CASA JAZIEL CHURCH OF THE NAZARENE,13105 KODIAK RD,NEOSHO,64850-6841,1000000,,
471110696,CHI ALPHA CAMPUS MINISTRY,412 S MISSOURI ST,CPE GIRARDEAU,63703-6613,1002029,,
471193311,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,,0.0
471284289,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,,0.0
471336324,HAITIAN AMERICAN BAPTIST CHURCH,400 W MEYER BLVD,KANSAS CITY,64113-1715,1000000,,
471466642,FRANCISCAN MISSIONARY BROTHERS FOUNDATION,265 SAINT JOSEPHS HILL RD,PACIFIC,63069-5130,31150120,,
471509621,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,,0.0
471576771,VFW AUXILIARY DEPARTMENT OF MISSOURI,1807 WORNALL RD,EXCELSIOR SPG,64024-1628,907000000,,0.0
471582788,LIVING WORD OUTREACH OF THEODOSIA,PO BOX 114,THEODOSIA,65761-0114,1029000,,
471593691,GRACE FELLOWSHIP CHURCH MINISTRIES,201 E BUSINESS 60,DEXTER,63841-0000,1029000,,
471609634,EMANUELU ASSEMBLY OF GOD,3234 S PINEHURST AVE,SPRINGFIELD,65807-4234,1002029,,
471637580,FIRST CENTURY CHURCH,PO BOX 901930,KANSAS CITY,64190-1930,1002029,,
471672406,SERVANTS CHURCH,205 ROCKY LN,CARL JUNCTION,64834-9650,1002029,,
472219204,MERCY HOSPITAL LINCOLN,1000 E CHERRY ST,TROY,63379-1513,31150120,,43628866.0
472284431,VINCENTIAN MARIAN YOUTH - SOUTHEAST MISSOURI,751 CENTER DR,STE GENEVIEVE,63670-1812,31150120,,
472364905,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,,0.0
472452000,MISSIONARY CHURCH INTERNATIONAL INCORPORATED,3835 W CREEKSIDE CT,SPRINGFIELD,65802-6782,1029000,,0.0
472485811,FUENTE DE AGUA VIVA CHURCH OF THE NAZARENE,2142 HWY 37,MONETT,65708-0000,1000000,,
472758298,CATHOLIC DIOCESE OF KANSAS CITY-ST JOSEPH DEPOSIT AND LOAN FUND,20 W 9TH ST,KANSAS CITY,64105-1704,31150120,,
472772212,DIOCESE OF KANSAS CITY-ST JOSEPH REAL ESTATE TRUST,20 W 9TH ST STE 200,KANSAS CITY,64105-1710,31150120,,
472787799,DIOCESE OF KANSAS CITY-ST JOSEPH REAL ESTATE CORPORATION,20 W 9TH ST STE 200,KANSAS CITY,64105-1710,31150120,,
472800867,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,,0.0
472885636,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,,0.0
473017623,ST PETER AND ALL SAINTS EPISCOPAL CHURCH,100 E RED BRIDGE RD,KANSAS CITY,64114-5412,1029000,,
473113563,HEARTLAND PRESBYTERIAN CENTER OF PARKVILLE MISSOURI,16965 NW 45 HIGHWAY,PARKVILLE,64152-5144,1029000,,
473169230,MODERN WOODMEN OF AMERICA,107 W ALDERSGATE DR STE 12,NIXA,65714-7664,211902602,,0.0
473196270,LITTLE LEAGUE BASEBALL INC,808 N JACKSON AVE,JOPLIN,64801-1043,321059000,N63,137302.0
473224194,MODERN WOODMEN OF AMERICA,310 W MAIN ST,ESSEX,63846-6153,211902602,,0.0
473233378,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,,0.0
473281489,DELTA KAPPA EPSILION COUNCIL,912 S PROVIDENCE RD,COLUMBIA,65203-3558,561000000,,0.0
473343458,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,,0.0
473364090,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,,0.0
473369340,DOME AND SPIRE ORGAN FOUNDATION,1001 W WALNUT ST,INDEPENDENCE,64050-3562,1000000,,
473385706,SOLID ROCK COWBOY CHURCH OF THE NAZARENE,4679 HWY 5,HARTVILLE,65667-0000,1000000,,
473602171,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,,0.0
473635779,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,,0.0
473640498,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,,0.0
473681346,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,,0.0
473691246,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,,0.0
473707017,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,,0.0
473739718,FATHERS HOUSE CHURCH-ST CHARLES COUNTY,2205 LAKESIDE DR,WENTZVILLE,63385-4335,1000000,,
473783801,MODERN WOODMEN OF AMERICA,107 W ALDERSGATE DR STE 12,NIXA,65714-7664,211902602,,0.0
473830087,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,,0.0
474113949,THRIVENT MEMBER NETWORK,625 MARYVILLE CENTRE DR STE 100,SAINT LOUIS,63141-5834,1029000,,
474169584,ROTARY INTERNATIONAL,PO BOX 22343,KANSAS CITY,64113-0343,520349200,,0.0
474196634,SSM-SLUH INC,10101 WOODFIELD LN,SAINT LOUIS,63132-2946,31150120,,511640669.0
474211835,KAPPA PSI PHARMACEUTICAL FRATERNITY,327 W MILL ST,SPRINGFIELD,65806-1211,36205349,,0.0
474421989,EL SANTO DE ISRAEL,4010 S RIVER BLVD,INDEPENDENCE,64055-4343,382380000,,
474424662,HOME NEST HONORABLE ORDER OF THE BLUE GOOSE INTERNATIONAL,2903 CREEKSIDE CT,COLUMBIA,65202-3463,328319000,,0.0
474535908,MODERN WOODMEN OF AMERICA,107 W ALDERSGATE DR STE 12,NIXA,65714-7664,211902602,,0.0
474653139,SAFE HAVEN COMMUNITY CHURCH,RR 3 BOX 3471,DONIPHAN,63935-0000,1029000,,
474670868,MODERN WOODMEN OF AMERICA,623 RANDY DR,JACKSON,63755-1271,211902602,,0.0
474728058,DELTA ZETA SORORITY,PO BOX 7932,COLUMBIA,65205-7932,36319349,,0.0
475051831,SPRINGFIELD THE WELL,420 W COLLEGE ST,SPRINGFIELD,65806-1250,1000000,,
475142082,FAITH & GRACE FELLOWSHIP,725 CORRINGTON DR,RAYMORE,64083-8271,1029000,,
475145304,MODERN WOODMEN OF AMERICA,PO BOX 505,BERNIE,63822-0505,211902602,,0.0
475185517,MODERN WOODMEN OF AMERICA,2363 COUNTY ROAD 650,BROSELEY,63932-9100,211902602,,0.0
475214824,FAITHS JOURNEY,1101 GOLF DR APT 3,REEDS SPRING,65737-7623,1000000,,
475427861,OUR LADY OF HOPE ORINARIATE COMMUNITY,2552 GILLHAM RD,KANSAS CITY,64108-2623,31150120,,
475430751,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,,0.0
475432491,WEST COUNTY PRESBYTERIAN CHURCH,PO BOX 531,CHESTERFIELD,63006-0531,1002000,,
475630146,AMVETS,8842 NATURAL BRIDGE RD,SAINT LOUIS,63121-3934,907000000,,2557.0
480544578,SYNOD OF MID AMERICA OCUSA INC,819 MAIN ST,PARKVILLE,64152-3630,1000000,,
480559086,VIA CHRISTI VILLAGES INC,12250 WEBER HILL RD STE 200,SAINT LOUIS,63127-1552,150000000,E120,478508.0
480638357,KANSAS FEDERATION OF BUSINESS & PROFESSIONAL WOMENS CLUB INC,1751 NW 38TH ST APT 108,KANSAS CITY,64116-4577,430059205,,0.0
480682260,SOUTHERN AFRICA VOLUNTEER ENTERPRISE INC,3709 ROCK RIDGE RD,JEFFERSON CTY,65109-8902,29150059,,
480803601,CHETOPA HOUSING INC,3609 E 20TH ST,JOPLIN,64801-5849,382000000,,137987.0
480856110,APOSTOLIC CHRISTIAN CHURCH OF KANSAS CITY INC,PO BOX 480736,KANSAS CITY,64148-0736,1000000,,
480861861,RAINBOW CENTER FOR COMMUNICATIVE DISORDERS,900 NW WOODS CHAPEL ROAD,BLUE SPRINGS,64015-2611,46031000,E50Z,4011825.0
480863356,HARVEST CONFERENCE PENTECOSTAL,PO BOX 73,LIBERTY,64069-0073,1030059,,
480874808,CHRISTIAN FELLOWSHIP CHURCH INC,3606 E 104TH ST,KANSAS CITY,64137-1507,1002000,,0.0
480908752,SOCIETY OF SAINT PIUS X SOUTH-WEST DISTRICT INC,11485 N FARLEY RD,PLATTE CITY,64079-8201,1029000,,
480910393,SOCIETY OF SAINT PIUS X KANSAS CITY MISSOURI INC,3110 FLORA AVE,KANSAS CITY,64109-1901,1029000,,
480949543,MO-KAN COUNCIL OF AMATEUR RADIO CLUB,500 E 105TH TER,KANSAS CITY,64131-4333,123126000,,0.0
480961246,METRO CHRISTIAN FELLOWSHIP INC OF KANSAS CITY,534 E 99TH ST,KANSAS CITY,64131-4203,1007000,,
480966442,INTERNATIONAL CHRUCH OF THE FOURSQUARE GOSPEL,8508 FORD AVE,RAYTOWN,64138-3139,325059927,,
480987617,VETERANS VOICES WRITING PROJECT INC,406 W 34TH ST STE 103,KANSAS CITY,64111-3043,120151179,W30Z,82514.0
481007742,CHRIST PRESBYTERIAN CHURCH,PO BOX 480161,KANSAS CITY,64148-0161,1000000,,
481078862,VIA CHRISTI VILLAGE MANHATTAN INC,12250 WEBER HILL RD STE 200,SAINT LOUIS,63127-1552,1030150,,8502294.0
481098943,KINGS FAMILY CHURCH INC,5100 EMERY AVE,KANSAS CITY,64136-1199,1000000,,
481115807,FAITH WALK MINISTRY INC,PO BOX 119,PARIS,65275-0119,1000000,X20Z,
481117744,ST MARYS INFANT OF PRAGUE TEMPLE,3238 WABASH AVE,KANSAS CITY,64109-2174,1000000,X20Z,
481129325,VIA CHRISTI VILLAGE GEORGETOWN INC,12250 WEBER HILL RD STE 200,SAINT LOUIS,63127-1552,1030150,L22Z,6692049.0
481185159,SOLOMONS PORCH,PO BOX 8036,SAINT JOSEPH,64508-8036,1030059,,
481187545,ALLIANCE OF DIVINE LOVE INC,39 E 106TH TER,KANSAS CITY,64114-5027,1000000,,
481221548,GOOD BEARS OF THE WORLD,102 BRIAN AVE,BELTON,64012-3009,561000000,,0.0
481236589,VIA CHRISTI HEALTHCARE OUTREACH PROGRAM FOR ELDERS INC,12250 WEBER HILL RD STE 200,SAINT LOUIS,63127-1552,31150120,,18063255.0
481241079,CORNERSTONE ASSISTED LIVING INC,12250 WEBER HILL RD STE 200,SAINT LOUIS,63127-1552,31150120,P750,12128022.0
481247723,VIA CHRISTI VILLAGE MCLEAN INC,12250 WEBER HILL RD STE 200,SAINT LOUIS,63127-1552,31150120,,6833410.0
481259910,ROTARY INTERNATIONAL,PO BOX 854,PLATTE CITY,64079-0854,520349200,,0.0
481271430,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,323000000,,0.0
486107332,BETHEL CEMETERY ASSN,3409 PRATHER RD,KANSAS CITY,64116-2822,900000000,,0.0
486108802,JOPLIN DISTRICT CHURCH OF THE NAZARENE,2014 GRAND AVE,CARTHAGE,64836-3520,1000000,,
486143203,ROUBACK FAMILY FOUNDATION,PO BOX 415044,KANSAS CITY,64141-5044,30150320,,
486186739,ADA EVERETT TRUST FOR THE CARDIOLOGY DEPARTMENT,PO BOX 415044,KANSAS CITY,64141-5044,179000000,T30I,
486198721,WILLIAM H GUILD CHARITABLE TRUST,PO BOX 415044,KANSAS CITY,64141-5044,2030913,P20J,
486548142,PACIFIC YOUTH ASSOCIATION,650 S 6TH ST,PACIFIC,63069-1901,321000000,,92174.0
488407554,EMMANUEL UNITED CHURCH OF CHRIST OF WELDON SPRING CEMETARY INC,6212 S HIGHWAY 94,WELDON SPRING,63304-5630,900000000,,0.0
510136650,PULASKI BAPTIST ASSOCIATION INC,26224 SILVER LANE,WAYNESVILLE,65583-0000,1029000,,
510136776,FIRST CHURCH OF GOD,7770 DALE AVE,RICHMOND HTS,63117-2134,1268000,,
510137687,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,6 OAK RIDGE POND RD,HANNIBAL,63401-6539,59062061,,0.0
510138203,MISSOURIANS WHO KARE FOR INJURED AND DISABLED STUDENTS,PO BOX 727,ST PETERS,63376-0013,160000000,P82Z,76394.0
510138487,MISSOURI STATE MEDICAL ASSOCIATION AUXILIARY,113 MADISON ST,JEFFERSON CTY,65101-3015,995123179,E99,0.0
510140182,CHURCH OF CHRIST TEMPLE LOT LOCAL,200 S RIVER BLVD,INDEPENDENCE,64050-3601,1000000,,
510142329,ANCIENT FREE & ACCEPTED MASONS OF MISSOURI,1305 PEARL ST,CARROLLTON,64633-1559,561279265,,0.0
510142715,DICKERSON MEMORIAL COMMUNITY CHURCH AND BARKSDALE-REED COMMUNITY CENTE,9630 BRECKENRIDGE RD,ST LOUIS,63114-2851,1006007,,
510143142,SHRINERS INTERNATIONAL,12545 FEE FEE RD,ST LOUIS,63146-3807,32000000,,51011.0
510146577,VETERANS OF FOREIGN WARS DEPT OF MISSOURI,25 W MAIN ST,ADRIAN,64720-9206,907908000,,0.0
510146606,VETERANS OF FOREIGN WARS DEPT OF MISSOURI,PO BOX 113,KNOB NOSTER,65336-0113,907908000,,46607.0
510149819,RESURRECTION CHRISTIAN MINISTRIES,1 MONARCH TRACE CT APT 106,CHESTERFIELD,63017-4618,1029030,,
510149922,TRINITY CHRISTIAN REFORMED CHURCH,1703 MCKELVEY RD,MARYLAND HTS,63043-2816,1000000,,
510150331,SHRINERS INTERNATIONAL,601 ST LOUIS STREET,SPRINGFIELD,65806-2413,32000000,,662902.0
510151257,MT VERNON HOUSING COMMISSION,3609 E 20TH ST,JOPLIN,64801-5849,381000000,,154270.0
510151564,RAVENWOOD CHRISTIAN CHURCH,PO BOX 203,RAVENWOOD,64479-0203,1029000,,
510152161,SHRINERS INTERNATIONAL,701 N NOYES BLVD,SAINT JOSEPH,64506-2812,32000000,,353332.0
510152366,ABUNDANT LIFE APOSTOLIC CHURCH,723 OLIVE ST,KANSAS CITY,64124-2420,1000000,,
510152888,ZION TOWER BAPTIST CHURCH,4131 E CARTER AVE,ST LOUIS,63115-3035,1029000,,
510153989,WILLOW ACRES HOMES ASSOCIATION,127 NW 331ST RD,WARRENSBURG,64093-7609,401000000,,0.0
510155408,FIRST KOREAN PRESBYTERIAN CHURCH OF ST LOUIS,3350 ADIE RD,SAINT ANN,63074-3442,1000000,,250097.0
510155785,CHRISTIAN CENTER OF THE OZARKS,PO BOX 309,SEYMOUR,65746-0309,1007029,X99,-151612.0
510156378,FAITH BAPTIST CHURCH,3909 BROWN STATION RD,COLUMBIA,65202-2103,1000000,,
510158895,BLUE SPRINGS CHRISTIAN CHURCH,7920 S 7 HWY,BLUE SPRINGS,64014-5704,1000000,,
510159075,STRAFFORD CHURCH OF CHRIST INC,RT 3 BOX 60,STRAFFORD,65757-9803,1000000,,
510159369,SPRINGFIELD REFORMED BAPTIST CHURCH,1302 W FLORIDA ST,SPRINGFIELD,65803-1810,1029000,,
510159378,BAPTIST OUTREACH FELLOWSHIP INCORPORATED,171 FIEDLER LN,FENTON,63026-5523,1006029,,
510160813,BUTLER RURAL HOUSING CORPORATION,3609 E 20TH ST,JOPLIN,64801-5849,382000000,,429265.0
510161765,TANEYHILLS LIBRARY CLUB,200 S 4TH ST,BRANSON,65616-2712,61000000,B71I,222563.0
510163598,VIENNA HOMES,3609 E 20TH ST,JOPLIN,64801-5849,381000000,,144191.0
510164434,BUENA VISTA HOMES,PO BOX 14,STURGEON,65284-0014,380381382,,136376.0
510164444,DIAMOND GROVE CHRISTIAN CHURCH,14722 HWY FF,JOPLIN,64804-7950,1000000,,
510164451,IMMANUEL LUTHERAN CHURCH,17673 HIGHWAY P,PRINCETON,64673-7951,1029000,,
510164515,ST THEODORE OF TARSUS ARCHBISHOP OF CANTERBURY ORTHODOX CHURCH,17803 E SUSQUEHANNA RDG,INDEPENDENCE,64056-1829,1000000,,
510165084,WHISPERING HOPE COMMUNITY CHURCH,RR 1,FORDLAND,65652-9801,1000000,,
510166413,RICH HILL NON-PROFIT HOUSING CORPORATION,3609 E 20TH ST,JOPLIN,64801-5849,380382000,,165744.0
510166781,PLEASANT HILL HOUSING & DEVELOPMENT CORP,3609 E 20TH ST,JOPLIN,64801-5849,381382000,,261551.0
510168009,HALE HOUSING CORPORATION,PO BOX 205,HALE,64643-0205,381382000,,71694.0
510168142,BROWNING HOUSING CORPORATION,PO BOX 33,BROWNING,64630-0033,381382000,,46604.0
510169709,RESERVE OFFICERS ASSOCIATION OF THE UNITED STATES,PO BOX 392,CHESTERFIELD,63006-0392,907908000,,0.0
510170056,RESERVE OFFICERS ASSOCIATION OF THE UNITED STATES,PO BOX 8544,INDEPENDENCE,64054-0544,907908000,,0.0
510171113,RESERVE OFFICERS ASSOCIATION OF THE UNITED STATES,14775 THORNBIRD MANOR PKWY,CHESTERFIELD,63017-2496,907908000,,0.0
510171679,GRACE DOCTRINE CHURCH OF ST LOUIS,4 WYNDTOP LN,CREUE COEUR,63141-7728,1007029,,
510172075,DIVINE SCIENCE CHURCH OF CRESTWOOD MISSOURI,9525 EDDIE AND PARK RD,CRESTWOOD,63126-2835,1029000,,
510172185,WALLACE CHRISTIAN CHURCH INC,LOCAL,DEARBORN,64439-0000,1000000,,
510173016,LAFAYETTE WORK CENTER INC,179 GAYWOOD DR,MANCHESTER,63021-5421,160560000,J33Z,3612933.0
510173451,T P A SCHOLARSHIP TRUST FOR THE HEARING IMPAIRED,2041 EXCHANGE DR,SAINT CHARLES,63303-5987,160000000,,80398.0
510176046,JAMES SCHWARTZ MEMORIAL TRUST,PO BOX 215,WESTPHALIA,65085-0215,297328000,,0.0
510176780,GOSPEL CHRISTIAN CENTER,LOCAL,COWGILL,64637-0000,1007029,,
510178703,NORTH COUNTY MEALS ON WHEELS INC,PO BOX 782,FLORISSANT,63032-0782,560575000,K36Z,83557.0
510180505,ST MARY CEMETERY OF WEN ASSOCIATION INC,14821 BEE BRANCH AVE,SALISBURY,65281-2030,900901000,,0.0
510181653,BEULAHLAND,15706 E SOUTH AVE,INDEPENDENCE,64050-4712,1007029,,
510182703,HILLSIDE CHRISTIAN CHURCH,PO BOX 429,MARSHFIELD,65706-0429,1007029,,
510183262,LINCOLN COMMUNITY HOUSING INC,PO BOX 337,LINCOLN,65338-0337,381000000,,140041.0
510184217,ATLANTA RURAL RENTAL HOUSING CORPORATION,408 S WILLIAMSON,ATLANTA,63530-0000,381382000,,37273.0
510186962,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,1701 EDWARDS AVE,CARUTHERSVLLE,63830-2414,59062061,,3104.0
510187579,NEW LONDON SENIORS HOUSING INC,17742 BARNARD RD,NEW LONDON,63459-4719,381000000,,59779.0
510187634,CHILD CONCERN CENTER OF BUTLER COUNTY INC,601 POPLAR ST,POPLAR BLUFF,63901-5759,327123000,,67878.0
510187719,BUCKLIN HOUSING CORP,PO BOX 152,BUCKLIN,64631-0152,381382000,,58283.0
510187943,DUTZOW COMMUNITY CLUB,14955 STATE HIGHWAY TT,MARTHASVILLE,63357-2817,297000000,,46924.0
510188549,CHURCH OF OUR SAVIOUR,20831 DINARD DR,MANCHESTER,63011-0000,1029000,,
510189216,SIDENER FOUNDATION,1829 BORMAN CIRCLE DR,SAINT LOUIS,63146-4136,575561602,,
510189223,HUMANE SOCIETY OF MISSOURI AUXILIARY INC,1201 MACKLIND AVE,SAINT LOUIS,63110-1431,327913000,D20I,0.0
510189276,LITTLE CHAPEL OF THE VALLEY,31491 PELICAN DR,LEBANON,65536-8267,1000000,,
510190707,CHRIST LOVE DEVINE MISSIONARY BAPTIST CHURCH,5901 DUPREE AVE,FERGUSON,63135-3421,1005029,,
510191889,SUNLIGHT MISSIONARY BAPTIST CHURCH,4444 WOODLAND AVE,KANSAS CITY,64110-1456,1000000,,
510191892,BATES COUNTY FAIR,1883 NE CO RD 5004,BUTLER,64730-0000,65230322,N52,0.0
510192314,CHURCH OF GOD IN CHRIST JESUS FOUNDATION OF APOSTLES AND PROPHET,4434 BLAIR AVE,ST LOUIS,63107-1907,1000000,,
510192341,QUEEN CITY HOUSING ASSOCIATION,108 N HIRSCHELL,QUEEN CITY,63561-2278,382000000,,60796.0
510192362,THE LUPUS FOUNDATION OF AMERICA HEARTLAND CHAPTER INC,4640 SHENANDOAH AVE,SAINT LOUIS,63110-3424,123179000,,428165.0
510192557,VETERANS OF FOREIGN WARS DEPT OF MISSOURI,18775 STATE ROUTE KK,SAINT JAMES,65559-1748,907908000,,98077.0
510193197,AMERICAN CHEMICAL SOCIETY,1010 SYCAMORE LN,COLUMBIA,65203-2962,59120061,U33C,178548.0
510194517,INTERNATIONAL ORDER OF THE RAINBOW GIRLS,505 S BYERS AVE,JOPLIN,64801-2609,32000000,,0.0
510195136,FIRST PENTECOSTAL CHURCH OF LOUISIANA MISSOURI INC,LOCAL,LOUISIANA,63353-0000,1000000,,
510195145,KANSAS CITY MISSION CHURCH OF SCIENTOLOGY,2700 SHRANK RD,INDEPENDENCE,64057-1284,1000000,,
510195216,THE CHILDRENS PLACE INC,2 E 59TH ST,KANSAS CITY,64113-2116,327000000,I720,3213073.0
510195909,PI BETA PHI FRATERNITY,1154 TOWN AND COUNTRY COMMONS DR,CHESTERFIELD,63017-8200,32003000,,0.0
510196213,CHIPMAN ROAD BAPTIST CHURCH OF LEES SUMMIT,1ST & MARKET,LEES SUMMIT,64063-2051,1000000,,
510196229,SWOPE PARKWAY CHURCH OF CHRIST,5620 SWOPE PKWY,KANSAS CITY,64130-4221,1000000,,
510198678,DELTA CHI FRATERNITY,904SFIRSTST,KIRKSVILLE,63501-0000,32065000,,0.0
510198939,TREE HOUSE OF GREATER ST LOUIS,332 STABLE LN,WENTZVILLE,63385-5447,30031000,E500,760624.0
510200666,STE GENEVIEVE CO SHELTER WORKSHOP,PO BOX 166,STE GENEVIEVE,63670-0166,160000000,J330,1041880.0
510200690,MIDDLEPOINT CEMETERY ENDOWMENT ASSOCIATION,24253 HIGHWAY AA,PRINCETON,64673-7847,900901000,,0.0
510203802,LANDMARK LEGAL FOUNDATION,3100 BROADWAY BLVD STE 1210,KANSAS CITY,64111-2413,460000000,I83Z,1620749.0
510204022,BELIEVERS BIBLE CHAPEL,RT 1 BOX 416,UNION,63084-9801,1000000,,
510204152,TRUINE CHURCH OF HANNIBAL MISSOURI INC,FIFTH & BROADWAY,HANNIBAL,63401-0000,1000000,,
510204630,GRIFFITH COMMUNITY BIBLE CHURCH INC,1450 NW 950TH RD,ODESSA,64076-8301,1000000,,
510204671,ST LOUIS YOUTH SOCCER ASSOCIATION,10733 SUNSET OFFICE DR STE 261,SUNSET HILLS,63127-1022,321000000,,
510212823,KAPPA ALPHA PSI-MIDDLE WESTERN PROVINCE,15 MORGAN ST,SAINT LOUIS,63102-2508,32000000,Y40,123364.0
510213708,ST MICHAELS SPIRITUAL ORGANIZATION INC,5600 WOODLAND AVE,KANSAS CITY,64110-2924,1006029,,
510214291,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,6814 RAYTOWN RD,RAYTOWN,64133-6054,59062061,,0.0
510217236,DIOCESE OF JEFFERSON CITY MO CATHOLIC SCHOOL OFFICE,605 CLARK AVE,JEFFERSON CTY,65101-4158,46001000,,
510217506,PARALYZED VETERANS OF AMERICA,1311 LINDBERGH PLAZA CTR,SAINT LOUIS,63132-1630,907161000,,620046.0
510221038,ORGANIZATION OF CHINESE AMERICANS INC,16105 SWINGLEY RIDGE ROAD 4151,CHESTERFIELD,63017-1733,431119090,P84Z,0.0
